Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A1,A2,A2,A3,A3,A4,A4,A[1],A[1],A[2],A[2],A[3],A[3],A[4],A[4],B1,B1,B2,B2,B3,B3,B4,B4,B[1],B[1],B[2],B[2],B[3],B[3],B[4],B[4],,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,M,CM-GG,5,88,1,4,LF152_,0,0,150,150,1,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,0,0,1,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,0,150,153,3,6,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,150,1,6,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,1,153,720,567,2,0,0.0%,0,0.0%,2,3.0%,0,0.0%,0,0.0%,0,0.0%,2,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,153,6,2,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,1,720,727,7,3,0,0.0%,2,57.1%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,353,2,0,0,0,0,1
1,M,CM-GG,5,88,1,4,LF152_,1,727,730,3,5,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,368,2,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,1,730,735,5,4,0,0.0%,0,0.0%,1,20.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,554,2,0,0,0,0,1
1,M,CM-GG,5,88,1,4,LF152_,1,735,783,48,8,1,10.4%,0,0.0%,0,16.7%,0,0.0%,1,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,556,2,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,1,783,790,7,3,0,0.0%,1,57.1%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,720,2,3,2,0,1,0
1,M,CM-GG,5,88,1,4,LF152_,1,790,793,3,5,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,721,3,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,1,793,798,5,4,0,0.0%,0,0.0%,1,60.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,724,3,0,0,0,1,0
1,M,CM-GG,5,88,1,4,LF152_,1,798,821,23,8,0,0.0%,0,0.0%,0,21.7%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,727,3,5,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,821,842,21,2,0,0.0%,0,0.0%,1,9.5%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,730,5,4,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,842,849,7,3,0,0.0%,1,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,734,4,0,0,0,0,1
1,M,CM-GG,5,88,1,4,LF152_,2,849,852,3,5,0,0.0%,0,33.3%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,735,4,8,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,852,857,5,4,0,0.0%,0,0.0%,1,20.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,743,8,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,857,1087,230,8,3,5.2%,0,0.0%,0,0.0%,0,0.0%,3,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,761,8,0,0,1,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,1087,1094,7,3,0,0.0%,1,71.4%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,766,8,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,1094,1097,3,5,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,783,8,3,2,0,1,0
1,M,CM-GG,5,88,1,4,LF152_,2,1097,1102,5,4,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,787,3,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,2,1102,1163,61,8,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,790,3,5,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,3,1163,3002,1839,2,4,0.8%,0,0.0%,9,3.4%,0,0.0%,4,0.0%,0,0.0%,10,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,793,5,4,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,3,3002,3009,7,3,0,0.0%,1,42.9%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,795,4,0,0,0,0,1
1,M,CM-GG,5,88,1,4,LF152_,3,3009,3012,3,5,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,798,4,8,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,3,3012,3017,5,4,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,803,8,0,0,0,0,0
1,M,CM-GG,5,88,1,4,LF152_,3,3017,3022,5,8,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,821,8,2,3,0,0,1
1,M,CM-GG,5,88,1,4,LF152_,4,3022,3161,139,2,0,0.0%,0,0.0%,1,18.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,LF152_,823,2,0,0,0,0,0
