Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,LFKM,5,73,3,2,LF270_,0,0,150,150,1,0,0,0,,LF270_,0,0,1,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,0,150,153,3,6,0,0,3,,LF270_,150,1,6,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,1,153,932,779,2,0,1,0,,LF270_,153,6,2,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,1,932,939,7,3,0,1,0,,LF270_,240,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,1,939,942,3,5,0,0,0,,LF270_,249,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,1,942,947,5,4,0,0,0,,LF270_,284,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,1,947,962,15,8,0,0,4,,LF270_,315,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,2,962,1440,478,2,0,1,0,,LF270_,333,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,2,1440,1447,7,3,0,0,0,,LF270_,363,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,2,1447,1450,3,5,0,0,0,,LF270_,932,2,3,2,0,1,0
1,P,LFKM,5,73,3,2,LF270_,2,1450,1455,5,4,0,0,0,,LF270_,933,3,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,2,1455,1461,6,8,0,0,1,,LF270_,939,3,5,0,0,1,0
1,P,LFKM,5,73,3,2,LF270_,3,1461,1472,11,2,0,1,0,,LF270_,942,5,4,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,3,1472,1479,7,3,0,0,0,,LF270_,947,4,8,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,3,1479,1482,3,5,0,0,0,,LF270_,962,8,2,3,0,0,1
1,P,LFKM,5,73,3,2,LF270_,3,1482,1487,5,4,0,0,0,,LF270_,963,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,3,1487,1521,34,8,0,0,5,,LF270_,964,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,4,1521,2202,681,2,0,3,0,,LF270_,971,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,4,2202,2209,7,3,0,0,0,,LF270_,1003,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,4,2209,2212,3,5,0,0,0,,LF270_,1038,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,4,2212,2217,5,4,0,0,0,,LF270_,1089,2,0,0,0,0,1
1,P,LFKM,5,73,3,2,LF270_,4,2217,2220,3,8,1,0,1,,LF270_,1115,2,0,0,0,0,0
1,P,LFKM,5,73,3,2,LF270_,5,2220,2588,368,2,0,1,0,,LF270_,1440,2,3,2,0,1,0
1,P,LFKM,5,73,3,2,LF270_,5,2588,2595,7,3,0,0,0,,LF270_,1447,3,5,0,0,0,0
