Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,CM_GG,5,57,3,3,LF270_,0,0,150,150,1,0,0,0,,LF270_,0,0,1,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,0,150,153,3,6,0,0,4,,LF270_,6,1,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,1,153,834,681,2,0,1,0,,LF270_,23,1,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,1,834,841,7,3,0,0,0,,LF270_,78,1,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,1,841,844,3,5,0,0,0,,LF270_,79,1,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,1,844,849,5,4,0,0,0,,LF270_,81,1,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,1,849,859,10,8,0,0,3,,LF270_,150,1,6,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,859,1110,251,2,0,1,0,,LF270_,153,6,2,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1110,1117,7,3,0,0,0,,LF270_,286,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,2,1117,1120,3,5,0,0,0,,LF270_,287,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1120,1125,5,4,0,0,0,,LF270_,456,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,2,1125,1178,53,8,0,1,0,,LF270_,459,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1178,1185,7,3,0,0,0,,LF270_,742,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,2,1185,1188,3,5,0,0,0,,LF270_,745,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1188,1193,5,4,0,0,0,,LF270_,747,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,2,1193,1215,22,8,0,1,0,,LF270_,751,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1215,1222,7,3,0,0,0,,LF270_,834,2,3,2,0,1,0
1,P,CM_GG,5,57,3,3,LF270_,2,1222,1225,3,5,0,0,1,,LF270_,835,3,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1225,1230,5,4,0,0,0,,LF270_,841,3,5,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,2,1230,1295,65,8,0,0,3,,LF270_,844,5,4,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,3,1295,1578,283,2,0,1,0,,LF270_,849,4,8,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,3,1578,1585,7,3,0,0,0,,LF270_,859,8,2,3,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,3,1585,1588,3,5,0,0,1,,LF270_,867,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,3,1588,1593,5,4,0,0,0,,LF270_,891,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,3,1593,1621,28,8,0,0,1,,LF270_,937,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,4,1621,1756,135,2,0,2,0,,LF270_,991,2,0,0,0,0,1
1,P,CM_GG,5,57,3,3,LF270_,4,1756,1763,7,3,0,0,0,,LF270_,1026,2,0,0,0,0,0
1,P,CM_GG,5,57,3,3,LF270_,4,1763,1766,3,5,0,0,0,,LF270_,1110,2,3,2,0,1,0
