Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,LFKM,5,50,0,2,LF221_,0,0,150,150,1,0,0,0,,LF221_,0,0,1,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,0,150,153,3,6,0,0,2,,LF221_,150,1,6,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,1,153,406,253,2,0,2,0,,LF221_,153,6,2,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,1,406,413,7,3,0,0,0,,LF221_,247,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,1,413,416,3,5,0,0,0,,LF221_,266,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,1,416,421,5,4,0,0,0,,LF221_,292,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,1,421,425,4,8,2,0,2,,LF221_,300,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,2,425,706,281,2,0,1,0,,LF221_,406,2,3,2,0,1,0
1,P,LFKM,5,50,0,2,LF221_,2,706,713,7,3,0,0,0,,LF221_,409,3,0,0,0,1,0
1,P,LFKM,5,50,0,2,LF221_,2,713,716,3,5,0,0,0,,LF221_,412,3,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,2,716,721,5,4,0,0,0,,LF221_,413,3,5,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,2,721,729,8,8,0,0,6,,LF221_,416,5,4,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,3,729,1955,1226,2,0,1,0,,LF221_,421,4,8,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,3,1955,1962,7,3,0,0,0,,LF221_,425,8,2,3,0,0,1
1,P,LFKM,5,50,0,2,LF221_,3,1962,1965,3,5,0,0,0,,LF221_,448,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,3,1965,1970,5,4,0,0,0,,LF221_,473,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,3,1970,1980,10,8,0,0,2,,LF221_,499,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,4,1980,2097,117,2,0,1,0,,LF221_,638,2,0,0,1,0,0
1,P,LFKM,5,50,0,2,LF221_,4,2097,2104,7,3,0,0,0,,LF221_,639,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,4,2104,2107,3,5,0,0,0,,LF221_,654,2,0,0,1,0,0
1,P,LFKM,5,50,0,2,LF221_,4,2107,2112,5,4,0,0,0,,LF221_,656,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,4,2112,2131,19,8,0,0,1,,LF221_,706,2,3,2,0,1,0
1,P,LFKM,5,50,0,2,LF221_,5,2131,2210,79,2,0,1,0,,LF221_,708,3,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,5,2210,2217,7,3,0,0,0,,LF221_,713,3,5,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,5,2217,2220,3,5,0,0,0,,LF221_,716,5,4,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,5,2220,2225,5,4,0,0,0,,LF221_,721,4,8,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,5,2225,2252,27,8,0,0,8,,LF221_,729,8,2,3,0,0,1
1,P,LFKM,5,50,0,2,LF221_,6,2252,2965,713,2,0,1,0,,LF221_,730,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,6,2965,2972,7,3,0,0,0,,LF221_,733,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,6,2972,2975,3,5,0,0,0,,LF221_,760,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,6,2975,2980,5,4,0,0,0,,LF221_,807,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,6,2980,2994,14,8,0,0,5,,LF221_,812,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,7,2994,3103,109,2,0,1,0,,LF221_,1045,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,7,3103,3110,7,3,0,0,0,,LF221_,1048,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,7,3110,3113,3,5,0,0,0,,LF221_,1208,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,7,3113,3118,5,4,0,0,0,,LF221_,1210,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,7,3118,3150,32,8,0,0,3,,LF221_,1277,2,0,0,0,0,1
1,P,LFKM,5,50,0,2,LF221_,8,3150,3292,142,2,0,2,0,,LF221_,1279,2,0,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,8,3292,3299,7,3,0,0,0,,LF221_,1955,2,3,2,0,1,0
1,P,LFKM,5,50,0,2,LF221_,8,3299,3302,3,5,0,0,0,,LF221_,1962,3,5,0,0,0,0
1,P,LFKM,5,50,0,2,LF221_,8,3302,3307,5,4,0,0,0,,LF221_,1965,5,4,0,0,0,0
