Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
1,P,CM_GG,5,55,1,4,LF270_,0,0,150,150,1,0,0,0,,LF270_,0,0,1,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,0,150,153,3,6,0,0,2,,LF270_,35,1,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,1,153,822,669,2,0,1,1,,LF270_,40,1,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,1,822,829,7,3,0,0,0,,LF270_,150,1,6,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,1,829,832,3,5,0,0,1,,LF270_,153,6,2,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,1,832,837,5,4,0,0,0,,LF270_,313,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,1,837,865,28,8,0,0,1,,LF270_,321,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,2,865,981,116,2,0,2,0,,LF270_,579,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,2,981,988,7,3,0,0,0,,LF270_,604,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,2,988,991,3,5,0,0,0,,LF270_,822,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,2,991,996,5,4,0,0,0,,LF270_,824,3,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,2,996,1017,21,8,0,0,2,,LF270_,828,3,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,3,1017,1246,229,2,0,1,1,,LF270_,829,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,3,1246,1253,7,3,0,0,0,,LF270_,831,5,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,3,1253,1256,3,5,0,0,0,,LF270_,832,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,3,1256,1261,5,4,0,0,0,,LF270_,833,4,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,3,1261,1263,2,8,0,0,3,,LF270_,837,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,4,1263,1336,73,2,0,1,0,,LF270_,841,8,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,4,1336,1343,7,3,0,0,0,,LF270_,865,8,2,3,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,4,1343,1346,3,5,0,0,0,,LF270_,879,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,4,1346,1351,5,4,0,0,0,,LF270_,981,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,4,1351,1447,96,8,1,0,2,,LF270_,982,3,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,5,1447,1892,445,2,0,1,0,,LF270_,983,3,0,0,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,5,1892,1899,7,3,0,0,0,,LF270_,988,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,5,1899,1902,3,5,0,0,0,,LF270_,991,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,5,1902,1907,5,4,0,0,0,,LF270_,996,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,5,1907,1925,18,8,0,0,2,,LF270_,1017,8,2,3,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,6,1925,2070,145,2,0,1,0,,LF270_,1024,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,6,2070,2077,7,3,0,0,0,,LF270_,1046,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,6,2077,2080,3,5,0,0,0,,LF270_,1070,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,6,2080,2085,5,4,0,0,0,,LF270_,1246,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,6,2085,2092,7,8,0,2,0,,LF270_,1249,3,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,6,2092,2099,7,3,0,0,0,,LF270_,1252,3,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,6,2099,2102,3,5,0,0,0,,LF270_,1253,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,6,2102,2107,5,4,0,0,0,,LF270_,1255,5,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,6,2107,2122,15,8,0,0,1,,LF270_,1256,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,7,2122,2558,436,2,0,2,0,,LF270_,1261,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,7,2558,2565,7,3,0,0,0,,LF270_,1263,8,2,3,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,7,2565,2568,3,5,0,0,0,,LF270_,1273,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,7,2568,2573,5,4,0,0,0,,LF270_,1276,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,7,2573,2580,7,8,0,0,1,,LF270_,1286,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2580,2625,45,2,0,3,0,,LF270_,1303,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,8,2625,2632,7,3,0,0,0,,LF270_,1313,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2632,2635,3,5,0,0,0,,LF270_,1336,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,8,2635,2640,5,4,0,0,0,,LF270_,1338,3,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2640,2653,13,8,0,1,0,,LF270_,1343,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2653,2660,7,3,0,0,0,,LF270_,1346,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2660,2663,3,5,0,0,1,,LF270_,1351,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,8,2663,2668,5,4,0,0,0,,LF270_,1447,8,2,3,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,8,2668,2852,184,8,0,0,1,,LF270_,1455,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,9,2852,2963,111,2,0,1,0,,LF270_,1735,2,0,0,1,0,0
1,P,CM_GG,5,55,1,4,LF270_,9,2963,2970,7,3,0,0,0,,LF270_,1738,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,9,2970,2973,3,5,0,0,0,,LF270_,1811,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,9,2973,2978,5,4,0,0,0,,LF270_,1813,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,9,2978,3013,35,8,0,0,1,,LF270_,1892,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,10,3013,3596,583,2,0,1,0,,LF270_,1899,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,10,3596,3603,7,3,0,0,0,,LF270_,1902,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,10,3603,3606,3,5,0,0,0,,LF270_,1907,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,10,3606,3611,5,4,0,0,0,,LF270_,1925,8,2,3,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,10,3611,3621,10,8,0,0,1,,LF270_,1941,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3621,3739,118,2,0,1,0,,LF270_,1985,2,0,0,0,0,1
1,P,CM_GG,5,55,1,4,LF270_,11,3739,3746,7,3,0,0,0,,LF270_,1989,2,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3746,3749,3,5,0,0,0,,LF270_,2070,2,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,11,3749,3754,5,4,0,0,0,,LF270_,2077,3,5,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3754,3763,9,8,0,1,0,,LF270_,2080,5,4,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3763,3770,7,3,0,0,0,,LF270_,2083,4,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3770,3773,3,5,0,0,0,,LF270_,2085,4,8,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,11,3773,3778,5,4,0,0,0,,LF270_,2092,8,3,2,0,1,0
1,P,CM_GG,5,55,1,4,LF270_,11,3778,3781,3,8,0,0,2,,LF270_,2096,3,0,0,0,0,0
1,P,CM_GG,5,55,1,4,LF270_,12,3781,3851,70,2,0,1,0,,LF270_,2097,3,0,0,0,1,0
